1.5	0.214789
1.501	0.215018
1.502	0.215248
1.503	0.215477
1.504	0.215706
1.505	0.215935
1.506	0.216164
1.507	0.216393
1.508	0.216622
1.509	0.21685
1.51	0.217079
1.511	0.217307
1.512	0.217535
1.513	0.217763
1.514	0.217991
1.515	0.218219
1.516	0.218446
1.517	0.218674
1.518	0.218901
1.519	0.219129
1.52	0.219356
1.521	0.219583
1.522	0.21981
1.523	0.220036
1.524	0.220263
1.525	0.220489
1.526	0.220716
1.527	0.220942
1.528	0.221168
1.529	0.221394
1.53	0.22162
1.531	0.221845
1.532	0.222071
1.533	0.222296
1.534	0.222521
1.535	0.222746
1.536	0.222971
1.537	0.223196
1.538	0.223421
1.539	0.223645
1.54	0.22387
1.541	0.224094
1.542	0.224318
1.543	0.224542
1.544	0.224766
1.545	0.224989
1.546	0.225213
1.547	0.225436
1.548	0.225659
1.549	0.225882
1.55	0.226105
1.551	0.226328
1.552	0.22655
1.553	0.226773
1.554	0.226995
1.555	0.227217
1.556	0.227439
1.557	0.227661
1.558	0.227882
1.559	0.228104
1.56	0.228325
1.561	0.228546
1.562	0.228767
1.563	0.228988
1.564	0.229208
1.565	0.229429
1.566	0.229649
1.567	0.229869
1.568	0.230089
1.569	0.230309
1.57	0.230529
1.571	0.230748
1.572	0.230968
1.573	0.231187
1.574	0.231406
1.575	0.231624
1.576	0.231843
1.577	0.232062
1.578	0.23228
1.579	0.232498
1.58	0.232716
1.581	0.232934
1.582	0.233151
1.583	0.233369
1.584	0.233586
1.585	0.233803
1.586	0.23402
1.587	0.234236
1.588	0.234453
1.589	0.234669
1.59	0.234885
1.591	0.235101
1.592	0.235317
1.593	0.235533
1.594	0.235748
1.595	0.235963
1.596	0.236178
1.597	0.236393
1.598	0.236608
1.599	0.236822
1.6	0.237037
1.601	0.237251
1.602	0.237465
1.603	0.237678
1.604	0.237892
1.605	0.238105
1.606	0.238318
1.607	0.238531
1.608	0.238744
1.609	0.238957
1.61	0.239169
1.611	0.239381
1.612	0.239593
1.613	0.239805
1.614	0.240017
1.615	0.240228
1.616	0.240439
1.617	0.24065
1.618	0.240861
1.619	0.241071
1.62	0.241282
1.621	0.241492
1.622	0.241702
1.623	0.241912
1.624	0.242121
1.625	0.242331
1.626	0.24254
1.627	0.242749
1.628	0.242957
1.629	0.243166
1.63	0.243374
1.631	0.243582
1.632	0.24379
1.633	0.243998
1.634	0.244205
1.635	0.244413
1.636	0.24462
1.637	0.244826
1.638	0.245033
1.639	0.245239
1.64	0.245446
1.641	0.245652
1.642	0.245857
1.643	0.246063
1.644	0.246268
1.645	0.246473
1.646	0.246678
1.647	0.246883
1.648	0.247087
1.649	0.247291
1.65	0.247495
1.651	0.247699
1.652	0.247902
1.653	0.248106
1.654	0.248309
1.655	0.248512
1.656	0.248714
1.657	0.248917
1.658	0.249119
1.659	0.249321
1.66	0.249522
1.661	0.249724
1.662	0.249925
1.663	0.250126
1.664	0.250327
1.665	0.250527
1.666	0.250727
1.667	0.250927
1.668	0.251127
1.669	0.251327
1.67	0.251526
1.671	0.251725
1.672	0.251924
1.673	0.252123
1.674	0.252321
1.675	0.252519
1.676	0.252717
1.677	0.252915
1.678	0.253112
1.679	0.253309
1.68	0.253506
1.681	0.253703
1.682	0.253899
1.683	0.254095
1.684	0.254291
1.685	0.254487
1.686	0.254682
1.687	0.254878
1.688	0.255072
1.689	0.255267
1.69	0.255462
1.691	0.255656
1.692	0.25585
1.693	0.256043
1.694	0.256237
1.695	0.25643
1.696	0.256623
1.697	0.256815
1.698	0.257008
1.699	0.2572
1.7	0.257392
1.701	0.257583
1.702	0.257775
1.703	0.257966
1.704	0.258156
1.705	0.258347
1.706	0.258537
1.707	0.258727
1.708	0.258917
1.709	0.259106
1.71	0.259296
1.711	0.259485
1.712	0.259673
1.713	0.259862
1.714	0.26005
1.715	0.260238
1.716	0.260425
1.717	0.260613
1.718	0.2608
1.719	0.260987
1.72	0.261173
1.721	0.261359
1.722	0.261545
1.723	0.261731
1.724	0.261916
1.725	0.262101
1.726	0.262286
1.727	0.262471
1.728	0.262655
1.729	0.262839
1.73	0.263023
1.731	0.263206
1.732	0.263389
1.733	0.263572
1.734	0.263755
1.735	0.263937
1.736	0.264119
1.737	0.264301
1.738	0.264483
1.739	0.264664
1.74	0.264845
1.741	0.265025
1.742	0.265205
1.743	0.265385
1.744	0.265565
1.745	0.265745
1.746	0.265924
1.747	0.266103
1.748	0.266281
1.749	0.266459
1.75	0.266637
1.751	0.266815
1.752	0.266992
1.753	0.26717
